votes_photo1,votes_photo2,rang_photo1,rang_photo2,ratio_photo1,ratio_photo2,votes_ratio,rang_diff,ratio_diff,votes_diff,target,nom_profil,nom_challenge
258,261,357,354,1.5,1.5,0.9885057471264368,3,0.0,-3,0,bruno,Screen Stars - Tropic Rush
364,250,261,365,1.58,1.51,1.456,-104,0.07000000000000006,114,0,bruno,Screen Stars - Tropic Rush
344,360,274,264,1.49,1.33,0.9555555555555556,10,0.15999999999999992,-16,0,bruno,Screen Stars - Tropic Rush
325,233,291,382,1.34,1.5,1.3948497854077253,-91,-0.15999999999999992,92,0,bruno,Screen Stars - Tropic Rush
231,245,384,370,1.5,1.34,0.9428571428571428,14,0.15999999999999992,-14,0,bruno,Screen Stars - Tropic Rush
278,338,337,279,1.33,1.5,0.8224852071005917,58,-0.16999999999999993,-60,0,bruno,Screen Stars - Tropic Rush
219,228,396,387,1.33,1.33,0.9605263157894737,9,0.0,-9,0,bruno,Screen Stars - Tropic Rush
248,164,367,451,1.33,1.5,1.5121951219512195,-84,-0.16999999999999993,84,1,bruno,Screen Stars - Tropic Rush
219,164,396,451,1.5,1.5,1.3353658536585367,-55,0.0,55,0,bruno,Screen Stars - Tropic Rush
335,0,510,999,1.33,0.0,335.0,-489,1.33,335,1,bruno,Sharp And Pointy
520,428,364,417,2.16,1.17,1.2149532710280373,-53,0.9900000000000002,92,1,bruno,Sharp And Pointy
309,480,536,378,1.5,1.37,0.64375,158,0.1299999999999999,-171,0,bruno,Sharp And Pointy
415,466,430,387,1.75,1.5,0.8905579399141631,43,0.25,-51,1,bruno,Sharp And Pointy
393,480,452,378,1.75,1.5,0.81875,74,0.25,-87,1,bruno,Sharp And Pointy
376,296,469,549,1.5,1.53,1.2702702702702702,-80,-0.030000000000000027,80,0,bruno,Sharp And Pointy
417,454,428,394,1.5,1.5,0.9185022026431718,34,0.0,-37,1,bruno,Sharp And Pointy
232,315,613,530,1.05,0.81,0.7365079365079366,83,0.24,-83,0,bruno,Sharp And Pointy
385,314,460,531,1.5,1.33,1.2261146496815287,-71,0.16999999999999993,71,0,bruno,Sharp And Pointy
403,314,442,531,1.51,1.33,1.28343949044586,-89,0.17999999999999994,89,0,bruno,Sharp And Pointy
335,0,505,999,1.33,0.0,335.0,-494,1.33,335,1,bruno,Sharp And Pointy
520,428,360,412,2.16,1.17,1.2149532710280373,-52,0.9900000000000002,92,1,bruno,Sharp And Pointy
309,480,531,374,1.5,1.37,0.64375,157,0.1299999999999999,-171,0,bruno,Sharp And Pointy
415,466,425,383,1.75,1.5,0.8905579399141631,42,0.25,-51,1,bruno,Sharp And Pointy
393,480,447,374,1.75,1.5,0.81875,73,0.25,-87,1,bruno,Sharp And Pointy
376,296,464,544,1.5,1.53,1.2702702702702702,-80,-0.030000000000000027,80,1,bruno,Sharp And Pointy
471,454,380,390,1.5,1.5,1.0374449339207048,-10,0.0,17,1,bruno,Sharp And Pointy
232,315,611,525,1.05,0.81,0.7365079365079366,86,0.24,-83,0,bruno,Sharp And Pointy
385,314,455,526,1.5,1.33,1.2261146496815287,-71,0.16999999999999993,71,0,bruno,Sharp And Pointy
403,314,437,526,1.51,1.33,1.28343949044586,-89,0.17999999999999994,89,0,bruno,Sharp And Pointy
62,214,546,393,1.33,1.5,0.2897196261682243,153,-0.16999999999999993,-152,0,bruno,Photographer of the Week
342,392,265,221,1.5,1.33,0.8724489795918368,44,0.16999999999999993,-50,1,bruno,Photographer of the Week
347,268,260,339,1.54,1.43,1.294776119402985,-79,0.1100000000000001,79,0,bruno,Photographer of the Week
348,318,259,289,1.5,1.5,1.0943396226415094,-30,0.0,30,1,bruno,Photographer of the Week
253,305,354,302,1.5,1.5,0.8295081967213115,52,0.0,-52,1,bruno,Photographer of the Week
247,358,360,250,1.33,2.02,0.6899441340782123,110,-0.69,-111,0,bruno,Photographer of the Week
245,306,362,301,1.33,1.78,0.8006535947712419,61,-0.44999999999999996,-61,1,bruno,Photographer of the Week
241,257,366,350,1.33,1.48,0.9377431906614786,16,-0.1499999999999999,-16,0,bruno,Photographer of the Week
321,232,286,375,1.5,1.5,1.3836206896551724,-89,0.0,89,0,bruno,Photographer of the Week
237,232,370,375,1.78,1.5,1.021551724137931,-5,0.28,5,0,bruno,Photographer of the Week
90,0,355,999,1.33,0.0,90.0,-644,1.33,90,1,bruno,Autumn Time
261,254,177,184,1.5,1.5,1.0275590551181102,-7,0.0,7,1,bruno,Autumn Time
257,239,181,204,1.56,1.38,1.0753138075313808,-23,0.18000000000000016,18,1,bruno,Autumn Time
230,243,214,195,1.38,1.5,0.9465020576131687,19,-0.1200000000000001,-13,0,bruno,Autumn Time
232,225,212,219,1.33,1.5,1.031111111111111,-7,-0.16999999999999993,7,1,bruno,Autumn Time
254,318,184,122,1.78,1.33,0.7987421383647799,62,0.44999999999999996,-64,0,bruno,Autumn Time
217,215,227,229,1.5,1.5,1.0093023255813953,-2,0.0,2,1,bruno,Autumn Time
210,740,234,38,2.03,1.35,0.28378378378378377,196,0.6799999999999997,-530,1,bruno,Autumn Time
226,311,218,129,1.33,1.5,0.7266881028938906,89,-0.16999999999999993,-85,0,bruno,Autumn Time
1078,217,378,911,1.5,0.67,4.967741935483871,-533,0.83,861,1,caloune,Trace Your Tracks
1045,1030,408,419,1.33,1.0,1.0145631067961165,-11,0.33000000000000007,15,1,caloune,Trace Your Tracks
2060,987,2,452,0.85,1.5,2.087132725430598,-450,-0.65,1073,1,caloune,Trace Your Tracks
1028,982,421,455,1.5,1.45,1.0468431771894093,-34,0.050000000000000044,46,1,caloune,Trace Your Tracks
1246,976,247,461,2.06,1.37,1.276639344262295,-214,0.69,270,1,caloune,Trace Your Tracks
969,959,467,473,1.33,1.33,1.0104275286757038,-6,0.0,10,1,caloune,Trace Your Tracks
1132,1336,333,179,1.5,1.5,0.8473053892215568,154,0.0,-204,0,caloune,Trace Your Tracks
1361,1823,164,12,1.78,1.5,0.7465715852989577,152,0.28,-462,0,caloune,Trace Your Tracks
0,410,999,584,0.0,1.34,0.0,415,-1.34,-410,0,caloune,Movement
435,494,559,518,1.5,1.5,0.8805668016194332,41,0.0,-59,0,caloune,Movement
1097,260,71,737,1.5,1.46,4.219230769230769,-666,0.040000000000000036,837,1,caloune,Movement
362,1044,632,110,1.33,1.5,0.34674329501915707,522,-0.16999999999999993,-682,0,caloune,Movement
456,454,542,544,1.28,1.5,1.0044052863436124,-2,-0.21999999999999997,2,1,caloune,Movement
467,1292,533,4,1.5,1.5,0.36145510835913314,529,0.0,-825,0,caloune,Movement
871,1048,264,106,1.33,1.45,0.8311068702290076,158,-0.11999999999999988,-177,0,caloune,Movement
459,220,540,780,1.33,1.33,2.0863636363636364,-240,0.0,239,1,caloune,Movement
251,919,745,219,1.61,2.29,0.2731229597388466,526,-0.6799999999999999,-668,0,caloune,Movement
283,1034,1246,530,1.33,1.4,0.2736943907156673,716,-0.06999999999999984,-751,0,caloune,Bike Riders
757,1509,789,104,1.5,1.33,0.5016567263088137,685,0.16999999999999993,-752,0,caloune,Bike Riders
920,701,636,845,1.5,1.5,1.3124108416547788,-209,0.0,219,1,caloune,Bike Riders
1879,1584,6,61,1.5,1.5,1.1862373737373737,-55,0.0,295,1,caloune,Bike Riders
152,1204,1265,371,1.5,1.5,0.12624584717607973,894,0.0,-1052,0,caloune,Bike Riders
1751,678,18,867,1.51,1.4,2.5825958702064895,-849,0.1100000000000001,1073,1,caloune,Bike Riders
1377,1038,211,527,1.54,1.5,1.3265895953757225,-316,0.040000000000000036,339,1,caloune,Bike Riders
614,1282,925,300,1.49,1.5,0.4789391575663027,625,-0.010000000000000009,-668,0,caloune,Bike Riders
777,1116,771,452,1.45,0.75,0.696236559139785,319,0.7,-339,0,caloune,Bike Riders
463,0,620,999,1.33,0.0,463.0,-379,1.33,463,1,caloune,Perfect Shot
455,305,624,770,1.33,1.5,1.4918032786885247,-146,-0.16999999999999993,150,1,caloune,Perfect Shot
912,337,287,738,1.33,1.4,2.706231454005935,-451,-0.06999999999999984,575,0,caloune,Perfect Shot
917,299,282,775,1.41,1.49,3.0668896321070234,-493,-0.08000000000000007,618,0,caloune,Perfect Shot
1318,1259,13,24,1.2,1.53,1.0468625893566323,-11,-0.33000000000000007,59,0,caloune,Perfect Shot
400,389,675,686,1.28,1.5,1.0282776349614395,-11,-0.21999999999999997,11,1,caloune,Perfect Shot
0,1303,999,109,0.0,1.5,0.0,890,-1.5,-1303,0,caloune,Walls and Fences
1200,1054,196,337,1.5,1.4,1.1385199240986716,-141,0.10000000000000009,146,0,caloune,Walls and Fences
1391,1155,52,241,1.39,1.5,1.2043290043290042,-189,-0.1100000000000001,236,0,caloune,Walls and Fences
459,358,815,916,1.33,1.33,1.282122905027933,-101,0.0,101,0,caloune,Walls and Fences
1341,689,80,659,1.5,1.33,1.946298984034833,-579,0.16999999999999993,652,0,caloune,Walls and Fences
1060,340,331,934,1.33,1.5,3.1176470588235294,-603,-0.16999999999999993,720,1,caloune,Walls and Fences
1175,1136,221,260,1.5,1.33,1.034330985915493,-39,0.16999999999999993,39,0,caloune,Walls and Fences
290,2281,1451,13,0.85,1.5,0.12713722051731696,1438,-0.65,-1991,0,caloune,Home Sweet Home
2331,2145,5,23,1.5,1.5,1.0867132867132867,-18,0.0,186,1,caloune,Home Sweet Home
1472,1269,374,556,1.51,1.54,1.1599684791174152,-182,-0.030000000000000027,203,0,caloune,Home Sweet Home
1689,1664,181,202,1.5,1.33,1.0150240384615385,-21,0.16999999999999993,25,0,caloune,Home Sweet Home
1341,850,492,952,1.47,1.33,1.5776470588235294,-460,0.1399999999999999,491,1,caloune,Home Sweet Home
914,1439,890,404,1.5,1.5,0.6351633078526755,486,0.0,-525,1,caloune,Home Sweet Home
1682,922,185,882,1.38,1.33,1.824295010845987,-697,0.04999999999999982,760,0,caloune,Home Sweet Home
929,1935,875,61,1.5,1.5,0.48010335917312663,814,0.0,-1006,0,caloune,Home Sweet Home
1281,765,546,1034,1.5,1.4,1.6745098039215687,-488,0.10000000000000009,516,0,caloune,Home Sweet Home
1281,1083,546,727,1.5,1.5,1.182825484764543,-181,0.0,198,0,caloune,Home Sweet Home
0,1127,999,762,0.0,1.5,0.0,237,-1.5,-1127,0,caloune,Capturing Rooftops
1684,1244,233,651,1.5,1.5,1.3536977491961415,-418,0.0,440,1,caloune,Capturing Rooftops
1630,1203,282,691,1.28,1.4,1.3549459684123026,-409,-0.11999999999999988,427,0,caloune,Capturing Rooftops
1764,1742,167,186,1.5,1.51,1.0126291618828933,-19,-0.010000000000000009,22,1,caloune,Capturing Rooftops
1711,1343,211,558,1.39,1.57,1.2740134028294863,-347,-0.18000000000000016,368,0,caloune,Capturing Rooftops
1687,1050,230,840,1.33,1.52,1.6066666666666667,-610,-0.18999999999999995,637,0,caloune,Capturing Rooftops
0,586,999,663,0.0,1.33,0.0,336,-1.33,-586,0,caloune,Beyond Repair
439,481,800,758,1.33,1.5,0.9126819126819127,42,-0.16999999999999993,-42,1,caloune,Beyond Repair
386,407,853,832,1.16,1.51,0.9484029484029484,21,-0.3500000000000001,-21,0,caloune,Beyond Repair
507,418,732,821,1.78,1.33,1.2129186602870814,-89,0.44999999999999996,89,1,caloune,Beyond Repair
588,1374,662,57,0.79,1.5,0.4279475982532751,605,-0.71,-786,1,caloune,Beyond Repair
523,620,716,651,1.33,1.5,0.8435483870967742,65,-0.16999999999999993,-97,0,caloune,Beyond Repair
599,1405,656,38,1.5,1.5,0.42633451957295376,618,0.0,-806,0,caloune,Beyond Repair
1211,343,187,891,1.47,1.36,3.5306122448979593,-704,0.10999999999999988,868,1,caloune,Beyond Repair
0,1913,999,44,0.0,1.5,0.0,955,-1.5,-1913,0,caloune,Your Country
2067,2082,6,5,1.53,1.5,0.9927953890489913,1,0.030000000000000027,-15,0,caloune,Your Country
952,1962,856,29,1.55,1.33,0.48521916411824667,827,0.21999999999999997,-1010,0,caloune,Your Country
1673,1661,169,179,1.5,1.5,1.0072245635159542,-10,0.0,12,1,caloune,Your Country
1979,1296,24,517,1.33,1.5,1.5270061728395061,-493,-0.16999999999999993,683,0,caloune,Your Country
1806,1735,95,131,1.5,1.5,1.0409221902017292,-36,0.0,71,0,caloune,Your Country
1659,1123,180,687,1.78,1.5,1.477292965271594,-507,0.28,536,1,caloune,Your Country
1845,752,76,1055,1.33,1.5,2.453457446808511,-979,-0.16999999999999993,1093,1,caloune,Your Country
0,1536,999,282,0.0,1.5,0.0,717,-1.5,-1536,0,caloune,Your Country
0,927,999,262,0.0,1.5,0.0,737,-1.5,-927,0,caloune,Begins With L
1243,1351,24,8,1.53,1.58,0.920059215396003,16,-0.050000000000000044,-108,0,caloune,Begins With L
1155,1100,67,106,1.33,1.33,1.05,-39,0.0,55,0,caloune,Begins With L
395,475,666,599,1.4,1.5,0.8315789473684211,67,-0.10000000000000009,-80,0,caloune,Begins With L
961,224,231,836,1.39,1.5,4.290178571428571,-605,-0.1100000000000001,737,1,caloune,Begins With L
869,282,315,779,1.0,1.33,3.0815602836879434,-464,-0.33000000000000007,587,1,caloune,Begins With L
371,1086,690,118,1.33,1.5,0.3416206261510129,572,-0.16999999999999993,-715,1,caloune,Begins With L
852,246,330,814,1.5,1.45,3.4634146341463414,-484,0.050000000000000044,606,1,caloune,Begins With L
851,278,331,783,1.33,1.33,3.0611510791366907,-452,0.0,573,1,caloune,Begins With L
0,415,999,603,0.0,1.33,0.0,396,-1.33,-415,0,caloune,Stop the time
737,296,405,719,1.5,1.49,2.489864864864865,-314,0.010000000000000009,441,1,caloune,Stop the time
289,1170,726,61,1.33,1.39,0.24700854700854702,665,-0.05999999999999983,-881,0,caloune,Stop the time
914,1003,248,171,1.33,1.49,0.9112662013958126,77,-0.15999999999999992,-89,1,caloune,Stop the time
295,1153,720,69,1.5,1.5,0.25585429314830876,651,0.0,-858,0,caloune,Stop the time
948,358,218,658,1.37,1.5,2.64804469273743,-440,-0.1299999999999999,590,1,caloune,Stop the time
881,1315,277,16,1.3,0.67,0.6699619771863118,261,0.63,-434,0,caloune,Stop the time
179,1050,839,130,0.75,1.13,0.17047619047619048,709,-0.3799999999999999,-871,0,caloune,Stop the time
279,1838,1321,26,1.95,1.5,0.15179542981501631,1295,0.44999999999999996,-1559,0,caloune,Naturally Lit Portraits
1366,1173,314,484,1.5,1.5,1.1645353793691389,-170,0.0,193,1,caloune,Naturally Lit Portraits
1334,1987,344,8,1.33,1.5,0.6713638651233015,336,-0.16999999999999993,-653,0,caloune,Naturally Lit Portraits
1515,1024,180,621,1.5,1.4,1.4794921875,-441,0.10000000000000009,491,0,caloune,Naturally Lit Portraits
760,1498,871,194,1.78,1.02,0.507343124165554,677,0.76,-738,0,caloune,Naturally Lit Portraits
1745,1202,49,461,1.5,1.25,1.4517470881863561,-412,0.25,543,1,caloune,Naturally Lit Portraits
154,1533,1352,169,1.04,1.5,0.1004566210045662,1183,-0.45999999999999996,-1379,0,caloune,Naturally Lit Portraits
539,1023,1083,622,1.5,1.5,0.5268817204301075,461,0.0,-484,0,caloune,Naturally Lit Portraits
644,1567,968,539,1.78,1.33,0.41097638800255265,429,0.44999999999999996,-923,0,caloune,Colorful Tiles & Mosaics
1805,1451,365,606,1.21,1.5,1.2439696760854584,-241,-0.29000000000000004,354,1,caloune,Colorful Tiles & Mosaics
2470,2100,24,165,1.49,1.5,1.1761904761904762,-141,-0.010000000000000009,370,0,caloune,Colorful Tiles & Mosaics
1853,1426,327,622,1.33,1.5,1.2994389901823282,-295,-0.16999999999999993,427,1,caloune,Colorful Tiles & Mosaics
1674,2190,468,115,1.33,1.33,0.7643835616438356,353,0.0,-516,1,caloune,Colorful Tiles & Mosaics
2795,2576,1,8,1.5,1.5,1.0850155279503106,-7,0.0,219,1,caloune,Colorful Tiles & Mosaics
1881,1423,307,624,1.33,1.5,1.3218552354181308,-317,-0.16999999999999993,458,1,caloune,Colorful Tiles & Mosaics
2439,1706,30,440,1.5,0.98,1.4296600234466588,-410,0.52,733,1,caloune,Colorful Tiles & Mosaics
1865,1187,318,794,1.33,0.66,1.5711878685762426,-476,0.67,678,1,caloune,Colorful Tiles & Mosaics
468,1514,1443,443,0.91,1.5,0.309114927344782,1000,-0.59,-1046,0,caloune,Dramatic Storms
1463,1819,491,168,1.5,1.58,0.8042880703683343,323,-0.08000000000000007,-356,1,caloune,Dramatic Storms
1061,1148,865,782,1.5,1.5,0.9242160278745645,83,0.0,-87,0,caloune,Dramatic Storms
2315,1975,2,69,1.5,1.5,1.1721518987341772,-67,0.0,340,1,caloune,Dramatic Storms
2164,2227,15,9,1.3,1.41,0.9717108217332735,6,-0.10999999999999988,-63,1,caloune,Dramatic Storms
1917,1585,104,376,1.5,1.33,1.2094637223974762,-272,0.16999999999999993,332,0,caloune,Dramatic Storms
1494,947,461,977,1.5,1.33,1.5776135163674763,-516,0.16999999999999993,547,1,caloune,Dramatic Storms
1839,1541,152,418,1.5,1.5,1.1933809214795588,-266,0.0,298,1,caloune,Dramatic Storms
2090,1372,32,574,1.5,1.5,1.5233236151603498,-542,0.0,718,1,caloune,Dramatic Storms
0,372,999,720,0.0,1.5,0.0,279,-1.5,-372,0,caloune,Creative Focus
325,348,768,745,1.5,0.75,0.9339080459770115,23,0.75,-23,0,caloune,Creative Focus
323,914,770,262,1.06,1.33,0.3533916849015317,508,-0.27,-591,0,caloune,Creative Focus
1328,1114,5,82,1.56,1.44,1.1921005385996408,-77,0.1200000000000001,214,1,caloune,Creative Focus
508,914,607,262,1.5,1.33,0.5557986870897156,345,0.16999999999999993,-406,1,caloune,Creative Focus
904,1089,272,101,1.5,1.5,0.830119375573921,171,0.0,-185,1,caloune,Creative Focus
1261,921,16,255,1.33,1.2,1.3691639522258414,-239,0.13000000000000012,340,1,caloune,Creative Focus
1042,0,145,999,1.58,0.0,1042.0,-854,1.58,1042,1,caloune,Creative Focus
2126,0,40,999,1.5,0.0,2126.0,-959,1.5,2126,1,caloune,Photographer of the Week
2349,1327,5,680,1.02,1.33,1.7701582516955539,-675,-0.31000000000000005,1022,1,caloune,Photographer of the Week
0,1285,999,720,0.0,1.51,0.0,279,-1.51,-1285,0,caloune,Photographer of the Week
2027,2018,82,86,1.78,1.5,1.0044598612487612,-4,0.28,9,1,caloune,Photographer of the Week
1457,1161,557,843,1.33,1.5,1.2549526270456504,-286,-0.16999999999999993,296,0,caloune,Photographer of the Week
1126,2101,878,48,1.5,1.5,0.5359352689195621,830,0.0,-975,1,caloune,Photographer of the Week
1935,0,130,999,1.78,0.0,1935.0,-869,1.78,1935,1,caloune,Photographer of the Week
1174,0,830,999,1.13,0.0,1174.0,-169,1.13,1174,1,caloune,Photographer of the Week
0,1781,999,72,0.0,1.5,0.0,927,-1.5,-1781,0,caloune,Being A Child
1629,943,151,798,1.33,1.5,1.7274655355249204,-647,-0.16999999999999993,686,0,caloune,Being A Child
729,1768,1011,77,1.33,1.5,0.4123303167420814,934,-0.16999999999999993,-1039,1,caloune,Being A Child
1170,886,576,855,1.17,1.4,1.3205417607223475,-279,-0.22999999999999998,284,1,caloune,Being A Child
1981,1144,18,601,1.44,1.25,1.7316433566433567,-583,0.18999999999999995,837,1,caloune,Being A Child
1511,1789,246,68,1.5,1.5,0.8446059250978201,178,0.0,-278,0,caloune,Being A Child
0,1055,999,688,0.0,1.5,0.0,311,-1.5,-1055,1,caloune,Being A Child
1654,729,137,1011,1.43,1.4,2.268861454046639,-874,0.030000000000000027,925,0,caloune,Being A Child
1444,0,310,999,1.46,0.0,1444.0,-689,1.46,1444,0,caloune,Being A Child
1393,0,361,999,1.33,0.0,1393.0,-638,1.33,1393,0,caloune,Being A Child
823,366,848,1255,1.5,1.0,2.248633879781421,-407,0.5,457,1,caloune,Let’s Take a Selfie
1533,403,198,1240,1.5,1.5,3.803970223325062,-1042,0.0,1130,1,caloune,Let’s Take a Selfie
743,1477,922,244,1.33,1.1,0.5030467163168585,678,0.22999999999999998,-734,1,caloune,Let’s Take a Selfie
1278,857,434,817,1.5,1.42,1.4912485414235706,-383,0.08000000000000007,421,0,caloune,Let’s Take a Selfie
601,1198,1059,504,1.33,1.5,0.501669449081803,555,-0.16999999999999993,-597,1,caloune,Let’s Take a Selfie
1837,1433,48,286,1.53,1.5,1.2819260293091417,-238,0.030000000000000027,404,1,caloune,Let’s Take a Selfie
1210,1467,493,254,1.33,1.5,0.8248125426039536,239,-0.16999999999999993,-257,0,caloune,Let’s Take a Selfie
1848,1600,45,145,1.33,1.5,1.155,-100,-0.16999999999999993,248,1,caloune,Let’s Take a Selfie
1182,1087,517,607,1.33,0.76,1.0873965041398344,-90,0.5700000000000001,95,1,caloune,Let’s Take a Selfie
2086,175,30,1465,1.33,1.33,11.92,-1435,0.0,1911,1,caloune,People and Architecture
1948,2012,68,49,1.33,1.33,0.9681908548707754,19,0.0,-64,1,caloune,People and Architecture
1738,2121,195,23,1.5,1.39,0.8194247996228194,172,0.1100000000000001,-383,0,caloune,People and Architecture
1719,1727,209,201,1.33,1.32,0.9953676896352056,8,0.010000000000000009,-8,0,caloune,People and Architecture
814,2042,1030,44,1.33,1.56,0.39862879529872675,986,-0.22999999999999998,-1228,0,caloune,People and Architecture
940,1167,912,704,1.5,1.49,0.805484147386461,208,0.010000000000000009,-227,1,caloune,People and Architecture
1467,1196,432,678,1.5,1.5,1.2265886287625418,-246,0.0,271,0,caloune,People and Architecture
833,2098,1013,28,1.5,1.5,0.39704480457578645,985,0.0,-1265,0,caloune,People and Architecture
1641,1188,271,686,1.33,1.61,1.3813131313131313,-415,-0.28,453,0,caloune,People and Architecture
0,361,999,894,0.0,1.33,0.0,105,-1.33,-361,0,caloune,Geometric Forms
1131,502,249,754,1.33,1.5,2.252988047808765,-505,-0.16999999999999993,629,1,caloune,Geometric Forms
1209,1323,177,87,1.5,1.33,0.9138321995464853,90,0.16999999999999993,-114,1,caloune,Geometric Forms
530,1115,729,265,1.33,1.33,0.47533632286995514,464,0.0,-585,0,caloune,Geometric Forms
1215,981,171,391,1.33,1.39,1.238532110091743,-220,-0.05999999999999983,234,0,caloune,Geometric Forms
348,0,907,999,1.5,0.0,348.0,-92,1.5,348,1,caloune,Geometric Forms
434,1338,822,74,1.37,1.5,0.3243647234678625,748,-0.1299999999999999,-904,0,caloune,Geometric Forms
1913,0,372,999,1.33,0.0,1913.0,-627,1.33,1913,1,caloune,Guru of The Week
1657,1625,596,624,1.25,1.55,1.0196923076923077,-28,-0.30000000000000004,32,1,caloune,Guru of The Week
2289,1656,70,597,1.5,1.51,1.3822463768115942,-527,-0.010000000000000009,633,1,caloune,Guru of The Week
2480,1059,14,1183,1.5,1.33,2.3418319169027386,-1169,0.16999999999999993,1421,1,caloune,Guru of The Week
1983,1604,308,644,1.33,1.33,1.236284289276808,-336,0.0,379,0,caloune,Guru of The Week
1231,2290,1011,69,1.5,1.5,0.5375545851528384,942,0.0,-1059,0,caloune,Guru of The Week
1606,2406,642,32,1.78,1.33,0.6674979218620116,610,0.44999999999999996,-800,1,caloune,Guru of The Week
2363,1129,44,1113,1.33,1.5,2.093002657218778,-1069,-0.16999999999999993,1234,1,caloune,Guru of The Week
0,2386,999,36,0.0,1.5,0.0,963,-1.5,-2386,0,caloune,Guru of The Week
0,1820,999,108,0.0,1.5,0.0,891,-1.5,-1820,0,caloune,One Desolate Tree
1941,904,62,942,1.5,1.5,2.14712389380531,-880,0.0,1037,1,caloune,One Desolate Tree
1916,1675,70,203,1.33,1.5,1.1438805970149253,-133,-0.16999999999999993,241,1,caloune,One Desolate Tree
1738,1672,154,206,1.5,0.71,1.0394736842105263,-52,0.79,66,0,caloune,One Desolate Tree
1713,1869,175,87,1.33,1.33,0.9165329052969502,88,0.0,-156,1,caloune,One Desolate Tree
1112,1870,738,86,1.33,1.5,0.5946524064171123,652,-0.16999999999999993,-758,1,caloune,One Desolate Tree
1026,1963,822,52,1.33,1.5,0.5226693835965359,770,-0.16999999999999993,-937,0,caloune,One Desolate Tree
933,981,916,868,1.33,1.5,0.9510703363914373,48,-0.16999999999999993,-48,0,caloune,One Desolate Tree
1499,1045,361,804,0.75,0.75,1.4344497607655502,-443,0.0,454,0,caloune,One Desolate Tree
1045,1514,804,346,0.75,1.5,0.690224570673712,458,-0.75,-469,0,caloune,One Desolate Tree
1089,0,112,999,1.33,0.0,1089.0,-887,1.33,1089,1,caloune,Beautiful B&W
518,1201,581,47,1.5,1.5,0.43130724396336384,534,0.0,-683,1,caloune,Beautiful B&W
1062,539,134,568,1.5,1.34,1.9703153988868274,-434,0.15999999999999992,523,0,caloune,Beautiful B&W
458,1036,618,157,0.75,1.51,0.4420849420849421,461,-0.76,-578,1,caloune,Beautiful B&W
1014,328,177,745,1.49,1.5,3.091463414634146,-568,-0.010000000000000009,686,1,caloune,Beautiful B&W
1234,524,38,577,1.5,1.53,2.354961832061069,-539,-0.030000000000000027,710,0,caloune,Beautiful B&W
345,445,728,630,1.5,1.5,0.7752808988764045,98,0.0,-100,0,caloune,Beautiful B&W
0,941,999,243,0.0,1.5,0.0,756,-1.5,-941,0,caloune,Beautiful B&W
0,422,999,652,0.0,1.51,0.0,347,-1.51,-422,0,caloune,Beautiful B&W
0,927,999,257,0.0,1.33,0.0,742,-1.33,-927,0,caloune,Beautiful B&W
378,0,648,999,1.51,0.0,378.0,-351,1.51,378,1,caloune,Your Legacy
434,1248,596,38,1.5,1.33,0.34775641025641024,558,0.16999999999999993,-814,0,caloune,Your Legacy
368,1004,658,200,1.52,1.33,0.3665338645418327,458,0.18999999999999995,-636,0,caloune,Your Legacy
1067,1073,146,141,1.33,1.5,0.994408201304753,5,-0.16999999999999993,-6,1,caloune,Your Legacy
1215,378,52,648,1.25,1.49,3.2142857142857144,-596,-0.24,837,1,caloune,Your Legacy
1000,1213,204,53,1.5,1.5,0.8244023083264633,151,0.0,-213,0,caloune,Your Legacy
1062,968,151,233,1.5,1.33,1.0971074380165289,-82,0.16999999999999993,94,0,caloune,Your Legacy
0,1217,999,50,0.0,1.5,0.0,949,-1.5,-1217,0,caloune,Your Legacy
0,1061,999,152,0.0,1.52,0.0,847,-1.52,-1061,0,caloune,Your Legacy
0,1287,999,424,0.0,1.5,0.0,575,-1.5,-1287,0,caloune,Captivating Cities
1821,1459,55,259,1.77,1.5,1.2481151473612062,-204,0.27,362,0,caloune,Captivating Cities
717,1111,971,591,1.5,1.49,0.6453645364536453,380,0.010000000000000009,-394,0,caloune,Captivating Cities
1683,703,105,984,1.5,1.78,2.39402560455192,-879,-0.28,980,0,caloune,Captivating Cities
1384,1604,328,146,1.5,1.5,0.8628428927680798,182,0.0,-220,1,caloune,Captivating Cities
690,1062,997,640,1.5,1.41,0.6497175141242938,357,0.09000000000000008,-372,0,caloune,Captivating Cities
1265,1024,445,676,1.5,1.33,1.2353515625,-231,0.16999999999999993,241,0,caloune,Captivating Cities
742,1163,946,540,1.33,1.33,0.6380051590713671,406,0.0,-421,1,caloune,Captivating Cities
1122,1158,581,545,1.5,1.35,0.9689119170984456,36,0.1499999999999999,-36,0,caloune,Captivating Cities
1158,1674,545,110,1.35,1.5,0.6917562724014337,435,-0.1499999999999999,-516,0,caloune,Captivating Cities
200,180,50,60,1.33,1.5,1.1111111111111112,-10,-0.16999999999999993,20,1,test_user_123,Test Challenge
200,180,50,60,1.33,1.5,1.1111111111111112,-10,-0.16999999999999993,20,1,test_user_123,Test Challenge
